PRIMARY_KEY,doc_id,date,classe,sentence,label
EL136_L_1981_06_075_26_1_PF_07_17,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,"VERS LA SOLIDARITÉ MONDIALE : Les rapports internationaux ne doivent plus être domi- nés par la rivalité Est - Ouest, mais par la solidarité Nord - Sud.",langue_de_bois
EL136_L_1981_06_075_26_1_PF_07_18,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,C'est le rôle d'une Europe des régions qui prenne ses distances par rapport aux superpuis- sances.,langue_de_bois
EL136_L_1981_06_075_26_1_PF_07_19,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,"Pour engager cette politique et casser l'engre- nage de la violence, les Écologistes proposent d'asseoir la sécurité de la France sur une véritable défense civile, et d'abandonner l'arme nucléaire qui menace mortel- lement la population au lieu de la protéger.",langue_de_bois
EL136_L_1981_06_075_26_1_PF_07_20,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,"CHOISIR L'ECOLOGIE, C'EST PRENDRE DATE POUR L'AVENIR C'EST AFFIRMER SA LIBERTE FACE A L'EMBRIGADEMENT POLITIQUE LE 14 JUIN VOTONS LIBRE CHOISISSONS L'ECOLOGIE Les Écologistes ne donneront aucune consigne de vote pour le second tour.",langue_de_bois
EL136_L_1981_06_075_26_1_PF_07_21,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,A chaque citoyen de se déterminer librement.,langue_de_bois
EL136_L_1981_06_075_26_1_PF_07_22,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,Sciences Po / fonds CEVIPOFLE 10 MAI ........,autre
EL136_L_1981_06_075_26_1_PF_07_23,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,UN GRAND ESPOIR EST NÉ.,langue_de_bois
EL136_L_1981_06_075_26_1_PF_07_24,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,"MAINTENANT, METTONS L'IMAGINATION AU POUVOIR : LE CHOMAGE : LA FRANCE NE MANQUE PAS DE TRAVAIL MAIS D'EMPLOIS.",langue_de_bois
EL136_L_1981_06_075_26_1_PF_07_25,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,"LA CRISE, ELLE A BON DOS !",autre
EL136_L_1981_06_075_26_1_PF_07_26,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,"A SUIVRE LE MEME SILLON, ON ARRIVERA AU MEME HORIZON.",langue_de_bois
EL136_L_1981_06_075_26_1_PF_07_27,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,POURQUOI DES CANDIDATS ÉCOLOGISTES ?,langue_de_bois
EL136_L_1981_06_075_26_1_PF_07_28,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,Malgré une loi électorale injuste et pour se protéger des contrefaçons le courant Écologique doit continuer à investir le monde politique.,langue_de_bois
EL136_L_1981_06_075_26_1_PF_07_29,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,SUR NOTRE SECTEUR AUJOURD'HUI NOUS LUTTONS : - Pour une nouvelle législation du logement qui tienne compte des aspirations des habitants et empêche la main-mise des promoteurs.,langue_de_bois
EL136_L_1981_06_075_26_1_PF_07_30,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,Exemple : Les menaces qui pèsent sur le sous-sol de Montmartre.,langue_de_bois
EL136_L_1981_06_075_26_1_PF_07_31,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,- Contre le projet de réouverture des maisons closes.,langue_de_bois
EL136_L_1981_06_075_26_1_PF_07_32,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,"- Pour un aménagement de la circulation qui favorise les transports en commun, sauvegarde les droits du piéton et protège les marchés.",langue_de_bois
EL136_L_1981_06_075_26_1_PF_07_33,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,Exemple : Le Marché du Poteau.,autre
EL136_L_1981_06_075_26_1_PF_07_34,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,- Pour le développement des radios libres de quartier sans contrôle bureaucratique.,langue_de_bois
EL136_L_1981_06_075_26_1_PF_07_35,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,- Pour donner le droit de vote aux immigrés qui le souhaitent aux élections municipales.,langue_de_bois
EL136_L_1981_06_075_26_1_PF_07_36,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,"- Pour une politique de réhabilitation qui maintienne en place les populations d'origine (artistes, artisans, ouvriers).",langue_de_bois
EL136_L_1981_06_075_26_1_PF_07_37,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,- Pour la création de maisons de quartiers et l'encouragement à la vie associative.,non_langue_de_bois
EL136_L_1981_06_075_26_1_PF_07_38,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,· AFIN QUE NOTRE VIE NE SOIT PAS RÉGIE PAR LA BUREAUCRATIE.,langue_de_bois
EL136_L_1981_06_075_26_1_PF_07_39,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,· POUR QUE NOTRE TEMPS LIBRE NE DÉPENDE QUE DE NOUS.,langue_de_bois
EL136_L_1981_06_075_26_1_PF_07_40,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,· POUR QUE LA VIE TRIOMPHE DU NUCLÉAIRE.,langue_de_bois
EL136_L_1981_06_075_26_1_PF_07_41,EL136_L_1981_06_075_26_1_PF_07,1981,legislatives,Guy Montet 42400 Saint-Chamonr VOTEZ « AUJOURD'HUI L'ÉCOLOGIE» VOTEZ YVES GUÉNÉ PARIS - ÉCOLOGIE 18ème YVES GUÉNÉ 53 ans Ergonomiste MARTINE BALLUET 33. ans Surveillante des Hôpitaux CANDIDAT et SUPPLÉANTE Sciences Po / fonds CEVIPOF ☐ ☐ ☐ ☐ ☐,autre
EL136_L_1981_06_073_01_1_PF_04_0,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,Aujourd'hui l'écologie Plus d'un million de Français ont voté pour Brice Lalonde le 26 avril dernier.,langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_1,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,Pourtant les partis politiques veulent exclure les écologistes ou les forcer à s'intégrer dans la droite ou la gauche.,langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_2,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,Mais nous refusons de céder.,autre
EL136_L_1981_06_073_01_1_PF_04_3,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,"Malgré l'absence de scrutin propor- tionnel, qui prive l'écologie de plusieurs dizaines de députés, nous avons choisi d'être présents aux élections législatives pour affirmer notre indépendance et défendre des propositions précises face à la crise actuelle.",non_langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_4,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,"Parce que, si nous sommes satisfaits de la défaite de la classe politique la plus autoritaire de ce pays, nous n'adhérons pas pour autant au programme de la nouvelle majorité présidentielle.",non_langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_5,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,Et nous appelons les Français à renforcer le mouvement écologiste pour éviter tout retour en arrière et pour infléchir la politique du nouveau septennat.,langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_6,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,vers l'économie post-industrielle Les recettes du passé ne guériront pas une économie malade du gaspillage et de la croissance.,langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_7,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,Non à la fuite en avant.,autre
EL136_L_1981_06_073_01_1_PF_04_8,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,"La France doit refuser la guerre écono- mique où le plus fort écrase le plus faible, où les pays riches ruinent le tiers monde.",langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_9,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,"Nous proposons le pas- sage progressif à une économie « post-industrielle » qui respecte la nature et la santé, laisse du temps libre, favorise l'autonomie des personnes.",langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_10,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,"C'est pour- quoi les écologistes se battront pour le partage du travail et de l'emploi, pour la justice sociale, pour le choix de techniques maîtrisables comme l'énergie solaire au lieu du nucléaire.",langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_11,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,"Il faut en finir avec le « productivisme » : l'important n'est pas de produire plus, mais de consommer mieux ; le pouvoir de vivre doit remplacer la course au pouvoir d'achat.",langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_12,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,"vers la démocratie du quotidien La Ve République renforce l'Etat central, concentre les pouvoirs entre les mains d'une classe politique et technocratique, voire d'un seul homme.",langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_13,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,"La séparation des pouvoirs, la décentralisation, le développement des libertés n'ont de sens qu'avec la libération des moyens d'information et de communication, le par- tage du savoir, l'ouverture des institutions politiques aux femmes et aux valeurs féminines.",langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_14,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,Il faut non seu- lement une nouvelle Constitution où la démocratie directe ait sa place à côté de la démocratie représen- tative.,langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_15,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,"Il faut aussi vivifier les zones rurales, humani- ser les villes, briser la solitude.",langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_16,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,"Les écologistes se battront pour le référendum à initiative populaire, la représentation proportionnelle, le non-cumul des mandats, des moyens et des responsabilités aux associations.",non_langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_17,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,"vers la solidarité mondiale Les rapports internationaux ne doivent plus être dominés par la rivalité Est-Ouest, mais par la solida- rité Nord-Sud.",langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_18,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,C'est le rôle d'une Europe des régions qui prenne ses distances par rapport aux superpuis- sances.,langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_19,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,"Pour engager cette politique et casser l'engrenage de la violence, les écologistes proposent d'asseoir la sécurité de la France sur une véritable défense civile, et d'abandonner l'arme nucléaire qui menace mortellement la population au lieu de la pro- téger.",langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_20,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,"CHOISIR L'ÉCOLOGIE, C'EST PRENDRE DATE POUR L'AVENIR, C'EST AFFIRMER SA LIBERTÉ FACE A L'EMBRIGADEMENT POLITIQUE LE 14 juin, VOTONS LIBRE CHOISISSONS L'ÉCOLOGIE Les écologistes ne donneront aucune consigne de vote pour le second tour.",langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_21,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,A chaque citoyen de se déterminer librement.,langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_22,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,"Sciences Po / fonds CEVIPOF PAPIER RECUPERE ET RECYCLE ☐Sciences Po / fonds CEVIPOF Faites de l'écologie Si les écologistes participent à cette élection législative, c'est surtout pour vous donner la parole, vous demander votre avis.",autre
EL136_L_1981_06_073_01_1_PF_04_23,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,Les écologistes exigent le référendum d'initiative populaire ; aussi détournons-nous le but de cette profession de foi en vous demandant de répondre aux questions suivantes (4 ques- tions parmi toutes celles que nous pourrions vous et nous poser) : POUR OU CONTRE LES MINES D'URANIUM ® Etes-vous pour ou contre les mines d'uranium en Savoie ou ail- leurs ?,langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_24,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,Seriez-vous favorable à un grand débat contradictoire sur ce sujet à la télévision ?,langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_25,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,2/ Trouvez-vous que la meilleure marque de solidarité avec le Tiers- Monde soit que le gouvernement Mauroy honore tous les contrats d'armement passés avec l'étranger par le gouvernement Barre ?,langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_26,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,DES ARMES POUR NOS AMIS DU TIERS MONDE ?,langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_27,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,8039 ® REFERENDUMS COMMUNAUX SUR QUELS THEMES ?,autre
EL136_L_1981_06_073_01_1_PF_04_28,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,® 3/ Pensez-vous que les référendums communaux doivent avoir force de loi et sur quels thèmes locaux voudriez-vous donner votre avis ?,langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_29,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,4/ L'économie du gaspillage et de la démesure s'effondre provoquant chômage et inflation.,langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_30,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,"Ne pensez-vous pas qu'il serait mieux de subve- nir nous-mêmes à nos besoins par un surcroît de temps libre au lieu d'acheter des biens de mauvaise qualité et de travailler trop, inutile- ment et dangereusement ?",langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_31,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,UNE PAGE DE PUBLICITÉ POUR VOUS PRÉSENTER CE SUPERBE ENTONNOIR ÉLECTRIQUE QUE TOUT LE MONDE SE DOIT DE POSSEDER !,langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_32,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,"P De nombreuses questions ne sont évidemment pas abordées dans notre consultation, aussi nous vous laissons la place pour vous exprimer sur tout point qui vous tiendrait particulière- ment à cœur.",langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_33,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,"Ce papier polluera votre tiroir si vous ne le renvoyez pas rapidement à Aujourd'hui l'écolo- gie, « Savoie Ecologie », 92 quai Charles-Ravet, Chambéry.",langue_de_bois
EL136_L_1981_06_073_01_1_PF_04_34,EL136_L_1981_06_073_01_1_PF_04,1981,legislatives,"Michel ROUX Suppléant : Jean-Claude MADELON (1re circonscription) Paul REYNARD Suppléant : Max MORELLO (2e circonscription) Dominique MILLE Suppléant : Jean-Pierre GUEUTAL (3e circonscription) Vu, les candidats IMPRIMERIE FILSNOEL 73490 LA RAVOIRE",autre
EL136_L_1981_06_075_08_1_PF_06_0,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"Premier tour des élections législatives du 14 juin 1981 comités communistes pour l'autogestion UNE NOUVELLE CHANCE HISTORIQUE POUR LES TRAVAILLEURS 1936, 1945, 1968 : trois fois en quarante ans, la chance s'est présentée de transformer le monde, d'en finir avec l'exploitation et l'aliénation capitaliste, d'ouvrir la voie à une société égali- taire, fraternelle, libre, au socialisme d'autogestion.",langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_1,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"Trois fois la chance s'est évanouie, faute de perspectives solides ou par enlisement dans des compromis fatals avec l'ordre existant.",langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_2,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,Le destin frappe une nouvelle fois à la porte.,langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_3,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,La victoire de François Mitterrand le 10 mai montre la puissance des travailleurs et leur volonté d'en finir avec la crise capitaliste.,langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_4,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"Le candidat bourgeois, soutenu par toutes les composantes de la droite, par toutes les puissances capitalistes et patronales a été balayé, alors même que tout était en sa faveur dans l'organisation du scrutin.",non_langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_5,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"La présidence, principale institution de la Constitution, dont la bourgeoisie avait fait la clef de voute de son système politique est maintenant aux mains d'un homme qui est porté par un élan unitaire massif des travailleurs-chacun et chacune a senti que la voie était ouverte pour que les travailleurs cessent de faire les frais de la crise capitaliste.",langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_6,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"La première étape pour ce faire, c'est d'élire les 14 et 21 juin 1981 : UNE MAJORITE DES PARTIS OUVRIERS (PS, PCF, PSU, RÉVOLUTIONNAIRES) A L'ASSEMBLÉE NATIONALE Dès aujourd'hui, les CCA s'engagent à appeler à voter pour les candidats de ces partis qui seront arrivés en tête au premier tour, pour faire bloc au second tour contre les candidats bourgeois.",langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_7,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"En effet, c'est l'unité des travailleurs qui fait leur force, dans les luttes comme aux élections.",langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_8,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"Cette unité est nécessaire jusqu'au gouvernement, qui doit refléter la mobilisation unitaire du mouvement ouvrier.",langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_9,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"C'est pourquoi, il est incompréhensible que le premier gouvernement consti- tué par Mitterrand, non seulement ne comporte aucun membre du Parti communiste, mais inclue en revanche des politiciens bourgeois comme Jobert, Crepeau ou Maurice Faure.",langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_10,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"Ceux-ci ne repré- sentent qu'eux-mêmes, n'ont aucun lien avec les travailleurs, et se répandent déjà en déclarations conciliantes vis-à-vis du patronat.",langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_11,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,Que viennent-t-ils faire dans le gouvernement issu du vote des travailleurs ?,langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_12,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"Ils se préparent dès maintenant, comme hier Robert Fabre, à faire obstacle aux revendica- tions des travailleurs au nom du « réalisme » et de «l'économie », c'est à dire au nom du capita- lisme.",langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_13,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"La victoire du 10 mai a été celle de l'unité des travailleurs, elle doit se traduire au niveau du gouvernement !",langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_14,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"NI JOBERT, NI CREPEAU, NI GAULLISTES NI RADICAUX!",langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_15,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,GOUVERNEMENT DU PS ET DU PCF !,autre
EL136_L_1981_06_075_08_1_PF_06_16,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,Cette unité doit se forger à la base dans tout le pays.,langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_17,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"Pour soutenir un tel gouvernement uni- taire, pour lui donner les moyens d'agir, pour faire face au sabotage économique et à la fuite des capitaux, aux prévisibles menées de l'extrême-droite : COMITES UNITAIRES (COMMUNISTES, SOCIALISTES, REVOLUTIONNAIRES, SYNDICALISTES, SANS-PARTIS) DANS LES QUARTIERS, LES ENTREPRISES, LES FACULTES ET LES LYCEES.",langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_18,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"0 La victoire du 10 mai, c'est la victoire de ceux et celles qui veulent en finir avec la crise capi- taliste, qui veulent avancer vers un socialisme réellement démocratique, où tous les travailleurs puissent décider de la marche de la société dans tous les domaines et à tous les niveaux.",autre
EL136_L_1981_06_075_08_1_PF_06_19,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,Cette perspective peut être entamée aujourd'hui à travers les nationalisations prévues dans le programme de François Mitterrand.,non_langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_20,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"Mais pour cela, il faut donner dans les entreprises nationalisées le pouvoir aux travailleurs et non à des conseils d'administration désignés par l'État.",langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_21,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"C'est ainsi que les travailleurs ont été dépossé- dés de leur victoire en 1936 et 1945, que l'EDF, les PTT et la SNCF sont devenues des entre- prises où les travailleurs n'ont aucun droit sur la marche réelle des entreprises.",langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_22,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"De même, il est inconcevable de dilapider les fonds publics en indemnisant les gros action- Sciences Po / fonds CEVIPOFnaires, qui immédiatement, réinvestiront les profits qu'ils auront réalisés dans de nouvelles firmes privées, quand ils ne les expatrieront pas à l'étranger.",autre
EL136_L_1981_06_075_08_1_PF_06_23,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"Enfin, est-il envisageable de limiter d'emblée les nationalisations à une poignée de trusts?",non_langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_24,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,Que proposera-t-on demain aux travailleurs dont l'entreprise fermera ou licenciera ?,langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_25,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,Car n'est-il pas évident que la crise capitaliste ne s'arrêtera pas par magie ?,langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_26,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,L'autogestion socialiste est la seule solution à la crise des pays capitalistes et la seule alter- native au socialisme bureaucratique de l'Est.,langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_27,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,Que la Pologne nous serve d'exemple !,langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_28,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,NATIONALISATIONS SOUS GESTION DES TRAVAILLEURS DE TOUTES LES ENTREPRISES QUI FERMENT OU LICENCIENT OU A LA DEMANDE DES TRAVAILLEURS !,non_langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_29,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,NI INDEMNITE NI RACHAT!,autre
EL136_L_1981_06_075_08_1_PF_06_30,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"La victoire du 10 mai est celle de la volonté des travailleurs et travailleuses d'en finir avec le régime anti-démocratique de la Vème République, dans laquelle un député bourgeois est élu avec 50000 voix et un député des travailleurs avec 120 000 voix.",autre
EL136_L_1981_06_075_08_1_PF_06_31,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,Comment peut-on espérer donner le pouvoir aux travailleurs dans un régime où tout dépend d'un seul homme ?,langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_32,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"Comment peut-on espérer développer la démocratie quand des courants politiques entiers, comme c'est le cas des révolutionnaires, représentants plusieurs centaines de milliers de voix n'ont aucune représentation au Parlement.",non_langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_33,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,ABROGATION DE LA CONSTITUTION DE 1958 !,langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_34,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,ASSEMBLEE CONSTITUANTE ELUE A LA PROPORTIONNELLE INTEGRALE !,non_langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_35,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,Voila pourquoi les candidats des Comités communistes pour l'autogestion se présentent à ces élections législatives.,langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_36,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,La crise de la société n'est pas due au hasard.,langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_37,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,Les ressources humaines et matérielles existent sur la planète pour assurer l'avenir de la société humaine.,langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_38,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,Mais le système de la concurrence capi- taliste aveugle dilapide les richesses dans une course sans fin aux profits.,langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_39,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"C'est cette situation qui est responsable du chômage, de l'inflation.",langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_40,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,C'est avec le capitalisme qu'il faut rompre !,langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_41,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,Seule l'autogestion socialiste dans tous les domaines et à tous les niveaux peut permettre d'y parvenir sans retomber dans l'impasse des pays bureaucratiques de l'Est.,langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_42,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"Seul le front unique des travailleurs, de la base au sommet, peut permettre de mobiliser toutes les énergies dans cette direction.",langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_43,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,La victoire du 10 mai et l'élection de François Mitterrand ouvre une chance d'y parvenir !,langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_44,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"SANS PRECIPITATION INUTILE, MAIS SANS COMPROMIS, EN AVANT POUR LE SOCIALISME ET L'AUTOGESTION !",langue_de_bois
EL136_L_1981_06_075_08_1_PF_06_45,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"Sciences Po / fonds CEVIPOF votez Francois MORVAN 28 ans, médecin ₱ Suppléante Martine LALANDE 23 ans, étudiante, militante du mouvement des femmes Imprimerie ROTOGRAPHIE Les CCA se prononcent aussi pour : - les 35 heures par semaine sans diminution de salaire ; - le SMIC à 3400F; - les libertés d'expression et d'organisation dans les casernes à travers des délégués, des syndicats et des assemblées de soldats ; - des centres d'interruption de grossesse, de contraception et d'information sexuelle gérés par les femmes elles-mêmes ; - arrêt de la construction de toutes les centrales nucléaires; - la gestion des établissements de formation par les enseignants, les élèves et les travailleurs; - le temps de transport inclus dans le temps de travail ; vu, le candidat.",autre
EL136_L_1981_06_075_08_1_PF_06_46,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,"CCA, 101 rue Marcadet, 75018 Paris.",autre
EL136_L_1981_06_075_08_1_PF_06_47,EL136_L_1981_06_075_08_1_PF_06,1981,legislatives,Tel 251-01-45 ☐ ☐ ☐ ☐ ☐ ☐ ☐,autre
EL134_L_1981_06_033_04_1_PF_05_0,EL134_L_1981_06_033_04_1_PF_05,1981,legislatives,4e CIRCONSCRIPTION DE LA GIRONDE ÉLECTIONS LÉGISLATIVES DU 14 JUIN 1981 Michel BROQUA Conseiller à la C.U.B.,autre
EL134_L_1981_06_033_04_1_PF_05_1,EL134_L_1981_06_033_04_1_PF_05,1981,legislatives,"Conseiller municipal de Floirac SUPPLÉANTE : Paulette DEMARTY Conseillère municipale de Bassens CANDIDATS POUR LA MAJORITÉ D'UNION DE LA GAUCHE PRÉSENTÉS PAR LE PARTI COMMUNISTE FRANÇAIS Madame, Mademoiselle, Monsieur, Le 10 mai, la défaite de Valéry Giscard d'Estaing a fait se lever un grand espoir dans tout le pays.",langue_de_bois
